Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
13.10.2025 14:30;13.10.2025 14:45;95,87;88,18;80,00;95,87;95,88;32,50;85,81;74,97;102,18;98,87;96,49;108,41;99,05;-;104,39;104,39;101,61
13.10.2025 14:45;13.10.2025 15:00;102,02;93,17;85,96;102,02;102,04;37,88;91,83;75,08;108,41;105,05;103,01;108,41;105,23;-;110,65;110,65;107,83
13.10.2025 15:00;13.10.2025 15:15;88,30;83,06;74,53;88,30;88,29;30,64;78,83;75,76;93,99;90,99;86,14;115,01;91,16;-;103,98;95,99;93,48
13.10.2025 15:15;13.10.2025 15:30;95,13;89,89;83,56;95,13;95,14;46,65;87,17;75,65;99,92;97,40;95,66;115,01;97,53;-;109,96;101,60;99,49
13.10.2025 15:30;13.10.2025 15:45;104,88;96,19;89,58;104,87;104,89;40,79;94,35;75,81;111,20;107,87;105,64;115,01;108,05;-;115,00;113,42;110,63
13.10.2025 15:45;13.10.2025 16:00;119,06;108,10;104,04;119,06;119,06;62,32;109,42;75,88;126,16;120,43;116,59;115,01;121,09;-;128,86;128,86;127,08
13.10.2025 16:00;13.10.2025 16:15;92,20;85,40;70,08;92,20;92,19;11,92;78,81;75,93;107,97;95,57;89,98;129,02;95,74;-;130,00;112,95;121,93
13.10.2025 16:15;13.10.2025 16:30;107,46;97,65;88,59;107,46;107,44;37,40;96,07;76,53;120,15;104,25;102,70;129,02;104,56;-;135,70;135,70;172,21
13.10.2025 16:30;13.10.2025 16:45;123,29;109,86;106,14;123,29;123,25;57,36;112,78;76,61;142,55;111,45;114,20;129,02;111,81;-;142,55;174,66;262,13
13.10.2025 16:45;13.10.2025 17:00;148,66;129,94;130,03;148,66;148,65;76,55;137,21;76,74;171,31;133,77;143,25;129,02;134,19;-;161,18;210,26;317,53
13.10.2025 17:00;13.10.2025 17:15;106,78;98,67;78,93;106,78;106,81;63,54;100,37;75,69;105,33;97,80;109,84;142,97;97,30;-;134,56;134,56;185,00
13.10.2025 17:15;13.10.2025 17:30;130,89;115,30;92,60;130,89;130,95;71,50;122,05;75,83;135,70;114,42;136,96;142,97;114,46;-;135,70;161,36;258,90
13.10.2025 17:30;13.10.2025 17:45;198,43;160,45;126,41;198,43;198,44;86,30;181,40;81,96;197,36;180,38;191,01;142,97;180,32;-;142,98;221,64;325,62
13.10.2025 17:45;13.10.2025 18:00;286,30;214,24;176,01;286,30;285,98;94,25;259,40;84,99;277,66;264,35;216,85;142,97;267,92;-;162,18;290,95;368,63
13.10.2025 18:00;13.10.2025 18:15;195,22;158,04;124,70;184,60;195,23;85,16;178,02;79,81;190,52;183,50;190,00;144,07;182,78;-;133,75;205,37;278,13
13.10.2025 18:15;13.10.2025 18:30;260,78;200,87;158,70;245,36;260,69;101,34;235,79;83,90;253,90;244,69;234,57;144,07;246,59;-;136,33;265,17;331,27
13.10.2025 18:30;13.10.2025 18:45;361,99;255,61;195,15;336,78;361,38;101,37;321,13;84,01;350,75;335,79;242,05;144,07;339,20;-;140,39;368,05;471,86
13.10.2025 18:45;13.10.2025 19:00;404,97;286,62;256,17;381,37;404,20;111,78;366,71;84,02;386,58;379,25;255,94;144,07;382,74;-;163,18;394,33;474,85
13.10.2025 19:00;13.10.2025 19:15;396,92;272,44;217,58;370,20;396,03;117,20;353,50;84,06;392,38;334,09;215,68;150,04;366,10;-;146,54;397,92;473,62
13.10.2025 19:15;13.10.2025 19:30;344,43;248,50;199,99;322,97;343,86;119,24;309,56;84,06;335,86;320,35;224,91;150,04;322,66;-;162,28;355,00;458,73
13.10.2025 19:30;13.10.2025 19:45;270,65;211,99;184,92;257,97;270,44;137,11;250,04;84,05;265,88;255,37;221,76;150,04;254,28;-;171,18;286,13;381,28
13.10.2025 19:45;13.10.2025 20:00;214,30;184,23;176,08;208,65;214,31;154,76;205,12;84,02;212,18;207,49;206,89;150,04;207,01;-;154,76;221,21;263,63
13.10.2025 20:00;13.10.2025 20:15;273,43;210,20;185,78;273,43;273,05;136,97;252,05;77,34;273,23;252,32;195,50;141,43;251,08;-;161,95;304,91;436,83
13.10.2025 20:15;13.10.2025 20:30;201,95;163,14;135,55;201,95;201,94;98,92;186,01;76,46;209,27;177,13;189,99;141,43;175,89;-;156,11;250,83;408,26
13.10.2025 20:30;13.10.2025 20:45;143,39;126,31;110,40;143,39;143,43;92,38;135,61;74,81;151,09;126,26;145,16;141,43;125,49;-;136,54;181,26;290,68
13.10.2025 20:45;13.10.2025 21:00;129,04;118,34;108,02;129,04;129,05;96,49;124,03;74,49;132,66;119,63;127,70;141,43;119,19;-;135,00;148,89;208,78
13.10.2025 21:00;13.10.2025 21:15;176,20;146,85;130,78;176,20;176,11;105,26;164,68;74,80;177,43;163,53;153,35;130,30;162,93;-;177,43;197,48;272,46
13.10.2025 21:15;13.10.2025 21:30;139,36;123,20;116,20;139,36;139,28;103,42;133,67;74,49;145,28;126,51;120,61;130,30;126,07;-;161,95;168,36;245,37
13.10.2025 21:30;13.10.2025 21:45;118,96;108,33;97,39;118,96;118,95;85,51;113,68;74,40;124,92;106,46;115,02;130,30;106,03;-;137,88;147,49;222,48
13.10.2025 21:45;13.10.2025 22:00;114,18;105,54;96,39;111,92;114,17;86,57;109,81;74,29;118,51;104,58;110,12;130,30;104,24;-;135,70;135,70;193,24
13.10.2025 22:00;13.10.2025 22:15;134,99;118,29;115,33;125,15;134,99;63,46;123,66;74,91;146,61;134,48;130,41;117,45;134,79;-;137,88;156,32;176,47
13.10.2025 22:15;13.10.2025 22:30;128,17;115,50;113,74;120,98;128,17;76,16;119,89;74,71;134,94;129,63;124,95;117,45;129,90;-;134,94;138,28;141,76
13.10.2025 22:30;13.10.2025 22:45;117,30;113,02;117,31;117,30;117,30;117,24;117,30;74,43;117,71;116,86;113,46;117,45;116,85;-;118,60;118,60;121,29
13.10.2025 22:45;13.10.2025 23:00;107,49;104,68;106,94;107,20;107,49;105,23;107,15;74,20;108,78;106,46;104,16;117,45;106,45;-;111,14;111,14;117,95
13.10.2025 23:00;13.10.2025 23:15;123,09;113,22;115,01;118,70;123,10;93,97;118,56;72,78;126,55;124,27;120,91;107,19;124,43;-;127,69;127,69;127,46
13.10.2025 23:15;13.10.2025 23:30;109,69;101,51;100,83;104,84;109,68;77,25;104,68;72,39;115,46;108,91;106,32;107,19;109,01;-;121,00;121,00;133,65
13.10.2025 23:30;13.10.2025 23:45;107,42;101,81;102,76;104,88;107,42;90,47;104,80;72,17;110,09;107,39;105,25;107,19;107,46;-;112,20;112,20;116,46
13.10.2025 23:45;14.10.2025 00:00;104,90;99,03;99,69;97,91;104,90;87,96;97,69;72,11;106,64;105,65;103,84;107,19;105,72;-;107,09;107,09;106,38
14.10.2025 00:00;14.10.2025 00:15;114,93;108,59;114,93;105,06;110,86;114,93;114,93;73,67;114,93;114,93;110,39;104,95;114,93;-;110,63;114,93;114,93
14.10.2025 00:15;14.10.2025 00:30;116,53;111,16;116,53;116,53;116,53;116,53;116,53;73,63;116,53;116,53;111,90;104,95;116,53;-;105,22;116,53;116,53
14.10.2025 00:30;14.10.2025 00:45;105,51;99,67;99,22;102,24;105,51;84,88;101,94;73,49;108,06;106,54;102,82;104,95;106,70;-;105,10;108,71;107,66
14.10.2025 00:45;14.10.2025 01:00;99,76;94,91;91,73;96,87;99,76;73,43;95,20;73,38;103,02;106,53;97,85;104,95;101,27;-;104,41;103,84;102,51
14.10.2025 01:00;14.10.2025 01:15;107,30;103,26;106,84;107,05;107,32;105,77;107,04;72,38;107,50;107,36;106,01;101,17;107,38;-;104,62;107,57;107,56
14.10.2025 01:15;14.10.2025 01:30;104,71;100,39;102,79;103,46;104,71;97,88;103,40;72,36;105,58;106,53;101,34;101,17;105,09;-;112,98;105,83;105,58
14.10.2025 01:30;14.10.2025 01:45;102,65;98,33;99,48;100,59;102,65;91,38;100,50;72,33;104,09;106,54;99,64;101,17;103,28;-;125,41;104,50;104,09
14.10.2025 01:45;14.10.2025 02:00;97,40;91,66;87,86;91,22;97,41;63,45;90,93;72,31;101,77;107,00;95,85;101,17;99,31;-;140,00;102,99;101,77
14.10.2025 02:00;14.10.2025 02:15;104,85;101,16;104,85;104,85;104,85;104,85;104,85;71,99;104,85;106,53;101,17;99,09;104,85;-;154,64;104,85;104,85
14.10.2025 02:15;14.10.2025 02:30;100,36;96,60;97,53;98,48;100,36;90,23;98,39;71,87;101,63;106,53;97,52;99,09;100,95;-;137,00;101,94;101,43
14.10.2025 02:30;14.10.2025 02:45;98,04;93,83;92,69;94,49;98,05;78,88;94,32;71,78;100,44;106,53;96,65;99,09;99,16;-;119,51;101,03;100,06
14.10.2025 02:45;14.10.2025 03:00;94,83;89,90;85,97;88,95;94,84;63,10;88,68;71,68;98,81;106,53;94,58;99,09;96,69;-;120,35;99,80;98,18
14.10.2025 03:00;14.10.2025 03:15;100,87;96,83;97,29;99,54;100,88;88,93;98,80;72,11;102,33;106,53;98,24;98,93;101,55;-;106,36;102,70;102,10
14.10.2025 03:15;14.10.2025 03:30;99,09;94,08;92,29;96,56;99,10;76,44;95,17;72,11;101,86;104,99;97,08;98,93;100,39;-;107,78;102,56;101,43
14.10.2025 03:30;14.10.2025 03:45;97,43;92,25;88,55;94,13;97,44;67,88;92,31;72,12;101,04;106,53;96,75;98,93;99,12;-;106,79;101,95;100,47
14.10.2025 03:45;14.10.2025 04:00;98,08;91,81;86,71;93,85;98,10;60,25;91,52;72,17;102,69;106,53;98,94;98,93;100,23;-;121,97;103,86;101,97
14.10.2025 04:00;14.10.2025 04:15;97,88;93,52;91,38;94,24;97,88;76,46;94,07;72,08;100,52;106,54;96,46;100,00;99,11;-;124,60;101,18;100,11
14.10.2025 04:15;14.10.2025 04:30;99,20;93,70;90,89;94,54;99,21;71,82;94,33;72,14;102,57;106,54;97,90;100,00;100,77;-;143,43;103,42;102,05
14.10.2025 04:30;14.10.2025 04:45;98,71;92,36;88,31;92,88;98,71;64,41;92,60;72,27;102,94;106,53;96,61;100,00;100,68;-;149,86;104,00;102,27
14.10.2025 04:45;14.10.2025 05:00;104,40;95,52;92,64;97,64;100,55;65,62;97,50;72,33;109,18;106,53;102,08;100,00;106,63;-;158,86;110,39;108,43
14.10.2025 05:00;14.10.2025 05:15;97,27;93,06;88,89;93,82;95,80;69,58;92,02;71,47;105,38;100,25;97,40;108,47;100,59;-;140,05;105,00;103,38
14.10.2025 05:15;14.10.2025 05:30;102,82;97,18;91,89;98,45;103,52;66,64;95,99;72,03;112,89;106,54;105,55;108,47;106,97;-;139,33;112,53;110,44
14.10.2025 05:30;14.10.2025 05:45;101,99;99,73;95,80;99,36;103,09;82,32;97,83;72,10;117,54;107,43;105,09;108,47;107,97;-;127,43;114,74;113,07
14.10.2025 05:45;14.10.2025 06:00;103,71;103,98;97,29;100,80;107,36;84,36;98,95;72,36;135,49;113,79;110,18;108,47;114,76;-;117,56;129,95;131,47
14.10.2025 06:00;14.10.2025 06:15;92,59;97,00;89,51;88,95;92,61;92,45;86,93;72,37;110,00;114,04;94,59;125,06;100,46;-;109,00;113,22;130,13
14.10.2025 06:15;14.10.2025 06:30;121,87;111,00;91,64;111,92;121,92;81,44;106,42;73,55;135,94;124,37;126,20;125,06;122,49;-;103,72;139,00;167,86
14.10.2025 06:30;14.10.2025 06:45;143,01;132,16;120,44;138,83;143,07;109,99;136,40;75,57;174,00;140,99;148,28;125,06;141,11;-;106,56;185,15;248,84
14.10.2025 06:45;14.10.2025 07:00;135,70;133,25;111,01;130,16;135,76;102,52;126,94;77,39;211,21;155,65;140,92;125,06;149,13;-;109,00;218,64;299,98
14.10.2025 07:00;14.10.2025 07:15;130,94;137,42;108,21;132,93;172,63;97,67;126,04;76,79;173,10;165,35;178,16;149,65;131,06;-;101,10;221,03;349,41
14.10.2025 07:15;14.10.2025 07:30;143,01;151,62;111,87;144,54;192,12;96,72;135,93;81,06;188,67;212,69;198,39;149,65;156,21;-;112,48;232,56;351,89
14.10.2025 07:30;14.10.2025 07:45;179,03;174,32;149,05;177,75;204,59;133,45;172,00;81,37;205,42;238,99;211,30;149,65;193,96;-;115,08;227,31;290,16
14.10.2025 07:45;14.10.2025 08:00;187,80;178,44;152,22;188,50;237,05;131,95;179,35;83,65;187,66;212,81;244,56;149,65;195,49;-;128,86;186,65;193,31
14.10.2025 08:00;14.10.2025 08:15;231,08;207,10;184,32;231,08;231,17;157,78;220,06;127,90;230,97;260,53;238,60;155,48;240,25;-;116,48;229,13;237,45
14.10.2025 08:15;14.10.2025 08:30;224,00;202,14;183,47;224,00;224,09;160,43;214,47;122,98;223,53;251,40;231,30;155,48;232,42;-;132,72;222,33;229,83
14.10.2025 08:30;14.10.2025 08:45;167,21;168,29;149,90;173,03;214,40;140,00;163,15;117,03;167,01;178,95;221,39;155,48;170,82;-;131,36;166,50;169,71
14.10.2025 08:45;14.10.2025 09:00;140,99;150,22;120,96;149,52;210,05;109,52;136,30;113,27;140,76;154,57;216,81;155,48;145,16;-;155,50;140,17;143,88
14.10.2025 09:00;14.10.2025 09:15;215,71;192,95;179,04;215,71;215,79;157,89;204,41;118,37;215,71;232,75;222,85;139,00;220,98;-;135,44;212,69;218,50
14.10.2025 09:15;14.10.2025 09:30;153,83;152,30;132,38;158,66;196,19;120,01;147,22;104,69;153,83;163,79;202,62;139,00;156,91;-;164,29;152,06;155,46
14.10.2025 09:30;14.10.2025 09:45;134,11;137,85;119,31;139,79;183,91;110,78;129,52;96,17;134,11;138,95;189,95;139,00;134,89;-;153,51;132,21;134,11
14.10.2025 09:45;14.10.2025 10:00;122,13;128,12;108,95;128,04;173,91;101,37;118,05;89,32;122,13;125,63;179,62;139,00;123,29;-;164,21;121,85;122,71
14.10.2025 10:00;14.10.2025 10:15;180,81;172,43;146,93;182,51;242,54;113,51;171,35;139,90;173,15;179,72;248,49;119,40;179,19;-;147,00;169,32;173,90
14.10.2025 10:15;14.10.2025 10:30;132,93;137,77;119,35;134,65;195,51;110,82;128,94;110,47;130,54;132,67;200,59;119,40;132,51;-;133,11;129,26;130,77
14.10.2025 10:30;14.10.2025 10:45;116,51;124,25;107,21;118,21;178,38;101,37;113,78;97,99;114,88;116,33;182,99;119,40;116,22;-;145,98;114,00;115,03
14.10.2025 10:45;14.10.2025 11:00;108,65;114,76;100,88;110,00;157,93;96,00;106,36;85,55;107,28;108,50;162,04;119,40;108,41;-;132,68;106,55;107,41
14.10.2025 11:00;14.10.2025 11:15;135,03;126,57;125,35;135,38;148,51;100,50;129,37;81,05;138,66;136,61;152,04;107,92;136,87;-;133,61;140,09;138,55
14.10.2025 11:15;14.10.2025 11:30;120,93;117,64;111,22;124,66;147,74;86,30;115,26;79,93;124,57;122,52;151,19;107,92;122,77;-;121,25;126,00;124,47
14.10.2025 11:30;14.10.2025 11:45;116,02;113,42;107,13;116,72;143,16;84,34;110,82;76,51;119,35;117,47;146,46;107,92;117,70;-;125,15;120,66;119,25
14.10.2025 11:45;14.10.2025 12:00;107,40;108,62;100,00;111,91;142,45;81,01;103,07;75,29;110,17;108,61;145,57;107,92;108,80;-;109,96;111,26;110,09
14.10.2025 12:00;14.10.2025 12:15;112,90;106,82;103,72;114,06;120,76;79,55;107,51;81,08;116,24;114,34;125,05;98,08;114,58;-;109,00;117,64;116,17
14.10.2025 12:15;14.10.2025 12:30;111,69;105,19;102,81;112,32;115,95;79,42;106,48;80,60;114,93;113,09;120,07;98,08;113,32;-;109,00;116,28;114,85
14.10.2025 12:30;14.10.2025 12:45;107,38;102,09;98,77;108,30;113,61;76,10;102,33;79,88;110,52;108,74;117,67;98,08;108,96;-;104,75;111,83;110,45
14.10.2025 12:45;14.10.2025 13:00;98,62;96,87;91,44;100,07;108,43;72,35;94,35;78,91;102,69;105,13;112,34;98,08;101,83;-;102,69;104,17;103,59
14.10.2025 13:00;14.10.2025 13:15;104,84;98,35;95,34;104,84;104,89;70,10;99,29;75,80;108,92;108,60;108,67;98,03;107,37;-;106,12;110,52;109,24
14.10.2025 13:15;14.10.2025 13:30;102,49;97,06;93,61;102,49;102,54;69,93;97,27;75,74;107,08;108,88;106,26;98,03;105,87;-;107,00;108,78;107,89
14.10.2025 13:30;14.10.2025 13:45;103,49;97,39;93,00;103,49;103,54;65,00;97,32;75,66;109,00;111,36;107,32;98,03;107,59;-;109,00;111,03;110,01
14.10.2025 13:45;14.10.2025 14:00;101,17;95,59;90,46;101,17;101,22;62,00;94,85;75,49;109,00;108,88;104,95;98,03;105,44;-;109,00;110,00;108,74
14.10.2025 14:00;14.10.2025 14:15;86,18;92,01;80,16;89,23;108,02;64,00;82,36;75,83;97,80;109,82;111,53;97,59;95,76;-;97,80;98,76;99,97
14.10.2025 14:15;14.10.2025 14:30;100,81;98,00;91,13;101,25;103,98;66,00;94,85;75,78;114,94;116,39;107,49;97,59;108,55;-;104,40;114,18;113,65
14.10.2025 14:30;14.10.2025 14:45;108,64;104,14;95,89;109,60;115,54;63,28;100,78;75,68;128,87;122,03;119,46;97,59;116,87;-;109,96;125,70;124,00
14.10.2025 14:45;14.10.2025 15:00;125,43;113,30;107,21;125,43;125,48;60,70;114,42;75,73;146,55;131,50;129,71;97,59;131,95;-;115,00;143,08;139,57
14.10.2025 15:00;14.10.2025 15:15;101,87;100,50;89,30;102,24;116,66;56,00;94,39;76,40;110,65;119,02;120,27;111,06;109,47;-;110,65;113,54;113,13
14.10.2025 15:15;14.10.2025 15:30;112,90;108,91;98,37;113,50;136,67;60,32;104,39;76,28;119,51;119,68;141,07;111,06;117,12;-;119,51;121,93;120,09
14.10.2025 15:30;14.10.2025 15:45;118,14;113,43;102,88;118,26;122,77;62,00;108,92;76,46;132,68;153,24;127,06;111,06;132,37;-;128,86;137,19;138,19
14.10.2025 15:45;14.10.2025 16:00;156,19;137,77;132,01;156,19;156,25;68,55;141,99;83,50;168,31;171,61;161,32;111,06;164,66;-;128,86;172,63;169,99
14.10.2025 16:00;14.10.2025 16:15;91,04;108,34;68,45;92,56;152,47;56,95;84,25;81,05;112,11;152,03;157,25;121,64;112,96;-;109,96;109,96;118,60
14.10.2025 16:15;14.10.2025 16:30;116,09;119,86;84,70;117,02;153,82;68,00;106,99;83,63;126,90;164,39;158,73;121,64;132,59;-;123,00;125,63;134,21
14.10.2025 16:30;14.10.2025 16:45;154,95;142,74;101,24;155,19;164,90;72,91;139,46;91,84;179,36;203,61;170,24;121,64;169,79;-;131,69;184,69;229,99
14.10.2025 16:45;14.10.2025 17:00;224,32;186,56;130,31;224,32;224,41;79,55;195,34;129,73;257,86;241,26;231,50;121,64;216,25;-;133,75;305,67;479,43
14.10.2025 17:00;14.10.2025 17:15;113,94;130,71;86,48;123,49;185,01;72,17;107,27;102,98;123,11;171,54;189,84;143,00;132,89;-;127,67;125,41;135,12
14.10.2025 17:15;14.10.2025 17:30;145,10;147,71;102,23;151,97;196,31;80,07;135,11;111,90;164,89;185,16;201,53;143,00;152,59;-;135,05;186,30;260,85
14.10.2025 17:30;14.10.2025 17:45;238,96;199,15;141,32;238,96;239,04;91,19;214,15;142,19;248,82;252,76;245,38;143,00;233,89;-;140,00;274,68;378,92
14.10.2025 17:45;14.10.2025 18:00;378,78;291,89;187,09;378,78;378,92;104,36;290,00;242,44;367,62;362,91;388,92;143,00;366,80;-;171,00;372,94;447,26
14.10.2025 18:00;14.10.2025 18:15;274,81;219,44;160,58;274,81;274,93;107,46;236,71;147,94;265,40;260,08;280,87;148,08;257,00;-;135,05;281,89;368,63
14.10.2025 18:15;14.10.2025 18:30;361,84;274,22;172,47;361,84;361,99;103,75;268,65;203,91;335,18;347,25;369,79;148,08;343,50;-;135,82;342,21;415,01
14.10.2025 18:30;14.10.2025 18:45;474,80;359,22;221,96;474,80;474,99;114,03;375,25;276,08;456,97;463,95;485,22;148,08;460,13;-;148,57;456,97;543,81
14.10.2025 18:45;14.10.2025 19:00;508,38;391,54;247,73;508,38;508,58;117,20;435,48;297,05;508,38;509,88;519,08;148,08;507,15;-;180,00;508,38;571,57
14.10.2025 19:00;14.10.2025 19:15;493,94;382,02;249,55;493,94;494,04;120,78;437,97;278,54;493,94;494,81;486,31;159,99;492,35;-;146,08;493,94;558,14
14.10.2025 19:15;14.10.2025 19:30;448,63;352,57;242,99;448,63;448,69;134,00;407,74;247,31;448,63;457,80;437,26;159,99;445,22;-;160,94;448,63;532,55
14.10.2025 19:30;14.10.2025 19:45;379,98;306,71;236,68;379,98;380,04;160,11;352,42;205,06;372,68;386,60;370,35;159,99;369,90;-;162,67;388,65;483,23
14.10.2025 19:45;14.10.2025 20:00;306,27;254,50;214,75;306,27;306,32;165,75;288,78;159,72;301,70;302,72;298,51;159,99;295,01;-;165,75;316,23;390,69
14.10.2025 20:00;14.10.2025 20:15;332,20;271,28;219,67;332,20;332,25;158,18;307,01;173,38;326,28;337,17;325,39;149,03;323,56;-;158,18;340,24;418,15
14.10.2025 20:15;14.10.2025 20:30;242,83;203,51;173,45;242,83;242,82;135,82;227,44;114,96;243,84;245,54;228,44;149,03;234,46;-;135,82;260,00;331,98
14.10.2025 20:30;14.10.2025 20:45;181,70;153,93;123,50;181,70;181,72;91,98;168,74;84,20;182,22;179,64;177,99;149,03;172,54;-;132,21;196,85;261,19
14.10.2025 20:45;14.10.2025 21:00;145,19;127,82;103,38;145,19;145,25;80,63;135,79;74,49;143,23;141,20;149,10;149,03;138,68;-;134,00;150,97;188,71
14.10.2025 21:00;14.10.2025 21:15;214,20;166,38;121,99;214,20;214,08;71,22;193,30;84,44;209,23;199,23;183,30;142,98;196,25;-;150,00;230,13;323,12
14.10.2025 21:15;14.10.2025 21:30;165,07;140,39;117,17;165,07;165,07;91,34;154,27;78,93;167,22;152,82;158,87;142,98;150,56;-;141,95;186,83;263,77
14.10.2025 21:30;14.10.2025 21:45;146,91;136,45;137,65;146,91;146,94;133,15;144,98;72,88;154,49;137,72;147,11;142,98;136,19;-;133,15;171,60;230,13
14.10.2025 21:45;14.10.2025 22:00;125,98;119,76;118,86;125,98;125,99;115,45;124,51;72,43;132,48;118,27;123,38;142,98;117,00;-;132,21;146,88;195,97
14.10.2025 22:00;14.10.2025 22:15;146,90;132,20;127,05;146,90;146,94;117,69;141,96;73,50;149,83;140,61;148,01;122,22;139,52;-;135,00;160,44;198,44
14.10.2025 22:15;14.10.2025 22:30;132,57;123,51;124,42;132,57;132,59;120,62;130,56;72,42;134,41;129,38;130,58;122,22;128,84;-;132,21;139,96;159,28
14.10.2025 22:30;14.10.2025 22:45;123,09;118,01;122,87;123,09;123,10;122,84;123,06;72,39;124,20;122,00;120,50;122,22;121,83;-;124,20;126,31;132,99
14.10.2025 22:45;14.10.2025 23:00;116,87;112,70;117,02;116,87;116,85;117,20;116,94;72,34;118,30;115,54;111,05;122,22;115,33;-;118,30;120,92;129,07
14.10.2025 23:00;14.10.2025 23:15;123,95;114,81;116,87;123,95;123,92;98,34;120,00;72,65;128,86;123,31;116,34;115,47;123,21;-;128,86;133,17;142,78
14.10.2025 23:15;14.10.2025 23:30;118,01;111,20;113,56;118,01;118,00;101,82;115,52;72,53;121,44;117,32;112,33;115,47;117,22;-;121,44;124,74;132,52
14.10.2025 23:30;14.10.2025 23:45;110,63;106,35;108,80;110,63;110,61;103,86;109,59;72,40;112,67;109,80;106,37;115,47;109,67;-;109,96;115,12;121,60
14.10.2025 23:45;15.10.2025 00:00;108,85;105,71;108,88;108,85;108,84;108,70;108,84;72,34;109,96;107,89;105,36;115,47;107,73;-;109,96;111,90;117,73
15.10.2025 00:00;15.10.2025 00:15;120,26;106,42;105,51;120,26;120,06;71,40;111,96;70,00;126,77;122,35;85,70;114,02;122,60;-;114,75;129,09;129,08
15.10.2025 00:15;15.10.2025 00:30;116,09;107,68;115,45;116,09;115,85;113,99;115,73;69,99;116,37;116,18;74,66;114,02;116,19;-;113,37;116,46;116,46
15.10.2025 00:30;15.10.2025 00:45;113,53;100,85;102,31;113,53;113,25;76,37;107,21;69,97;118,48;115,12;63,77;114,02;115,31;-;111,82;120,24;120,24
15.10.2025 00:45;15.10.2025 01:00;111,97;98,81;99,77;111,97;111,67;71,53;105,10;69,96;117,36;113,71;57,86;114,02;113,91;-;109,13;119,28;119,27
15.10.2025 01:00;15.10.2025 01:15;117,16;105,41;104,64;117,16;117,03;78,63;109,61;69,88;121,94;119,03;94,01;108,32;119,25;-;111,23;123,27;121,94
15.10.2025 01:15;15.10.2025 01:30;112,45;101,08;101,17;112,45;112,27;77,74;105,64;69,80;116,75;114,13;79,25;108,32;114,33;-;113,26;117,95;116,75
15.10.2025 01:30;15.10.2025 01:45;110,16;99,72;101,64;110,16;109,96;83,93;105,02;69,75;113,42;111,44;71,73;108,32;111,59;-;130,60;114,32;113,42
15.10.2025 01:45;15.10.2025 02:00;107,69;95,82;94,02;107,69;107,47;66,92;99,30;69,76;112,63;109,75;68,16;108,32;110,00;-;143,19;113,85;111,92
15.10.2025 02:00;15.10.2025 02:15;110,15;99,60;101,53;110,15;109,95;84,64;104,68;69,51;113,21;111,43;72,48;106,45;111,59;-;166,30;113,96;112,77
15.10.2025 02:15;15.10.2025 02:30;108,38;96,61;94,78;108,38;108,18;68,12;99,75;69,49;113,21;112,99;70,65;106,45;110,66;-;161,83;114,39;112,52
15.10.2025 02:30;15.10.2025 02:45;106,29;95,79;94,61;106,29;106,09;71,71;98,87;69,48;110,44;111,55;69,91;106,45;108,24;-;140,00;111,45;109,84
15.10.2025 02:45;15.10.2025 03:00;105,90;96,82;97,95;105,91;105,70;82,35;100,85;69,47;108,73;111,35;69,08;106,45;107,23;-;135,26;109,42;108,32
15.10.2025 03:00;15.10.2025 03:15;105,98;95,92;96,93;105,98;105,79;78,83;100,33;69,45;109,26;107,35;67,54;106,10;107,52;-;116,26;110,07;108,79
15.10.2025 03:15;15.10.2025 03:30;104,94;95,59;97,85;104,94;104,75;79,08;99,56;69,43;108,26;107,49;67,52;106,10;106,48;-;112,77;109,07;107,77
15.10.2025 03:30;15.10.2025 03:45;101,43;91,55;89,75;101,43;101,27;56,84;92,16;69,39;107,23;110,13;68,60;106,10;104,11;-;119,90;108,65;106,38
15.10.2025 03:45;15.10.2025 04:00;102,12;92,64;91,46;102,12;101,96;61,42;93,65;69,33;107,42;111,12;69,94;106,10;104,57;-;122,07;108,71;106,64
15.10.2025 04:00;15.10.2025 04:15;102,06;91,33;87,10;96,02;101,90;57,56;92,69;69,36;107,47;112,99;69,12;105,83;104,59;-;125,61;108,80;106,69
15.10.2025 04:15;15.10.2025 04:30;104,76;93,75;91,58;99,44;104,59;65,58;96,51;69,29;109,52;111,04;70,92;105,83;106,99;-;145,00;110,69;108,84
15.10.2025 04:30;15.10.2025 04:45;107,21;95,39;93,35;101,62;107,06;65,98;98,53;69,18;112,22;109,30;76,63;105,83;109,56;-;140,00;113,45;111,50
15.10.2025 04:45;15.10.2025 05:00;111,89;100,60;97,90;106,25;111,82;70,31;103,13;69,14;116,94;113,99;96,99;105,83;114,25;-;156,52;118,18;116,21
